variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
relic:14003_5:5:351,relic:14003_5,渡火者的煎熬,,,5,,,圣遗物,,aiybOnH+Az1cF828T+tePWNmljvBCy+9NsusvJkQHLs6nSg9M0esPQCwQL0yVwM74n1zPEuwjr3F9ma7+uqCPaEngb1jvrE8xQg8vY5OdLvrtoE8BugwuzC7wjxf0zO9ZQiXvWU7uj0x7fo7/wq0PTMK/TqIHF69JfOBvBzPTT3WIjm9vL0XPSTymbxRhaC8v9kTvTEaa7wLsVy6tG6wvNroPT16oXc95Xaxve09M72R4iG9IW7uPQ2IWTxq7gS9dAOgPaOqejxkers8uoaQPPUvzT0OkxK8a3uJvWpbr7yD52m82KK1vD4bLz0JOJK908YsvU7SBj0arm09sRbFvI9CGL15H8u8IHD8PDvMRz1a46S821pXvFXmcDu3Lt08w98MvYfyHD2EFaY9yttMPdeX8r0crLc9AKRUOsTSGr12pRE9lYF3vbdUqz1MPIk9jxunPW51qTvqJlO9n+CevLJ0Jz1qMlw88hibvbY+6Tx+UwK+xvoQPU3uqT0eHzw8iKdivc8VjLy9kVq96rgMvUIamb0Uf6w9losoOmMXS73uqbY9kfDvPOL//jyDXry8yEPbvVwBSj2fIeW9YHuovRVasT2F74Q8uu+cvYegvrzbQ1u9RPmJPLy13D0GDXE9ij4RvNzUSj3jWyY9EWzFPM6WyDqIpym+PUnOPIzMvjy8ASG9GnSWvSi9jr3y2Ie9QkjUvHErjD0mm9W7DrbjvIWHVb3tzpw8XQ+MPLKb6z3FJo+9ivkbPRV3772ME9W8MgXrvcp8dLwMDcu91G9bvPqUnL1T86s9wNHAPdTZIz6z8D09ywZuPUybDT6qHFo9UDWSvPhrqTrD98c8Ji1VOTNeLT3q/gw8LZ6YPTxyJD38OKq9wZ2wPacd17wod2a9D4MtvfS+PrxYHNG6PuywuplQPT3/IBO8VMspvRYE/D39BqI9lIi3PZmw3by0gY89RAGxPa2R9jwEXvk7uYOYPSr0wb0tWrq9rWv0vECgf72RWoC98BNsvOcREz6ZKak9RXfuPatxvjxHOJU9PKsxvhM9HD1UBYI9GXkDvOqhnj2UrIc9AkNNvZ+iiL1zk1Q9LaiKO4rZhT3zM1W91uiQPQiRxz3mWVM9JOsKvnw0lbyWQIm9tXITvXMXcr10iTk9aEEwPZknnD1JkQy9ma9AvMKnyD2rU4c9OoIKPgO8Hz2J9P29oQKUvejuE7wIuh67peGoOwCJPL0mT7I8CA7AvV9yAr6uNDQ8y1SRvdappryK1eQ9RE3luxDJujtMCAS9c3vOPeW0AD1jBJK8VFW6vEAhLb7Vvxk98175OjwB37z6csa6YufUPR7puT1r9Wy8f5LCPVc2Qr3uXBW+UvXDPA==
relic:14004_1:3:352,relic:14004_1,少女片刻的闲暇,,,3,,,圣遗物,,Zx7vu4kJxjw41Vk8uTxYvAI3jDzK22s9XerxPF05qL2ekbS9vcowPtWU2j1OqNa8G3G3PUZcMr3kruq9QgKwvZxD/Lsi6EM8O5MGvjldybuU3MQ9TV6YvT5L8LzwEO27j2ARvdl1XL0YNGG88kceveHtELzaIYM9V13evIqPbr1lg5y8DmfcvaR8Fr1iHQM+3pRfvXLLPj1uO1+9LvdZu5Pz1bz3alW7sNvAPdhdrT3Mhma9r8TcPCxc1D1XF6k7PVP4vDz4Kr0QN5K9nWyUPTP45Tze70C8u46+PNUAdb0TFSa9McR+PWJ3CDwk/Uy7VPs7vMoeAL2Q55e9ixeJPexd1Lyo61A9Fu3sPVZdy73ppLE88Q48vhEkMrwkiGg9nW56PWHCA77lehI8ZgDyPN1LKr178D0631COPN3taDvFtLC9UHXZvZh+3710eCs98Q20PH9fZT1OoI+9SOguvVQkXD1eG2w9ZBWUPPTbn715eFQ9MpgoPShEIT0XHWy9cSoIvB9nNr1cCMC7Zrx1PYmrrLxnsYo9zAPhvQdH9DsUIs69zOaXu/Irmj2KWCI8ZdawPUe+VbpBGOi8FFdtvSIoJDpeMyO9GbivvbA+H7zAz289Su1uvcyJGbzzkwk9RiEvvUr56jruxKg8+BRIu1La8jvWpqK8njwSvDykLb32FpS8ZLCGvfrSET4WUII9qK+YvcU047wQKuC9yKM/vd1ZT70nk2C9xQ5rvDIBzrujSni9W4CmvZm0Yb3naOq8lS2+vIQT1z3e++487RpAvYSLb7yUTNM8GQu5PROaQL3Q12Q8VVoKvQxHZz3Rqak8S+GyPX+R5r0wGMY8d2w/O12kij1WoL285baxu2Rawj3p5ae9SD6MPfPm5rxrF8Y8OqC+PRxs77x16uK8al7dvUohor0PlCk947u9vFC5jb2VI+q81JxwPLtjJz25Bd28/MFKvKG6pbzEAEm9SjfbPH103bxMaEy9o6frPSp/Yb1dX2+9yETGPBfjsj1Pruq8xVebvYBRtz1Z7v28N1oKvu5p6D1DvN68jbstvcqslrwqi8M932OXPR1sdD1WPsu9ck5CPSnSsT3JylC9Mt8yPE78MT2qsQw9LDaQvYiV7rutjIM9LcEVPoqcrTy8sKM8T8IoPVllhr1hlMk9j40lvdRuJT1YlXC8k213vIssPjy7Eqe9hM2GPTUv5T3VsSA9OrK+PApSMr3lmZm87FSYvc1K9TsIM9S9BEJLvUzXZj1wka29MEMoPRn+Cj3wUrs94x92PTAwGTvk+yy9CjA9PX+hYT1QtQK7WrXLPaS2kj3Cooi9uV41PNsFezzExCg9EZohPurS670Dnw29FmwoPg==
relic:14004_1:4:353,relic:14004_1,少女片刻的闲暇,,,4,,,圣遗物,,0FjGO5IXkjw3UzE9Cx82vInHsjzd9IU9AXVHPSx4073kCtO9GD4wPnhg6j1F1w69MhaTPcBfDr1rh9a9EeS/vdH3jDuQ9Iw8s9UZvvLHcDymGc09ggBwveTE1LzbUIa8zVzsvEx1jr1X9Tu8c7pkvcXuBLzN9Js9lKWXvI63WL3c6VK8Io/PvZMAQL1VlAE+7h+GvYDe9TwiQUW9M1LcuhGZSDyl39q7bnC3PSj/zD06IGe9OcsKPf0btj2trkS8qUOkvEWder0BLUq9jhR2PUqMID1ZxmY6bdrhu2Z3S73Dhx69lbqPPb51tbtaK4M7OqEFvLRUlLybn5i9JRcrPW66mLwkJts8ULP1PXso4b2lpE88tZNHvhd4qbzn0009uoJLPdZZAr7hCqs8PLYzPdNSu7xPtb27Tn37O8+CeDwOgrK9tiHXvfuQrb0FpSI9SATcO6t0Pz1zNYm97nc8vfYfND2f3IU9guGKPNUWdL0Y1zE9QAkGPeItXj2AQJS9AZh7uzzpZ72avh68nHaHPdRsELzXRXA9FUfPva+WgjtuZtG9G/Siulwozz2aSVg8NnyePcUZubtAqYu8nFsUveL4v7qwXEu94ymZvZfxgDt/vWg9paZavWemJ7wK48w8L+huvdQokrvV0A09yjO0unsAA7zm4XG8+swyOwz//bxE8aG8ulU9vaWHAj5NXX49sKefvabcmryGkrC9b4M/vQSJRL2CgTe9GyllvCZki7u3UmO9/netvcdKab2ojtu8Dx4hvMne4D2SVjY99fdBvfYlrrzknic9Px+JPdBaAL1t1UA8pgUXvVaTdj2fFY08O2nMPWXH071LiMk8q461PKkELj1qygq96JqiOwaG0D0su7y9gumOPaJ9NLxQrlA9yreWPVexp7wqcym9DVTOvXslrr0PZAc9LhOqvJrwar2KBhi9IW5ROgJcEj1E/1G8YSOsu64oyLw9ok+9CxJDPYjuz7yg7Fy97Y8HPkDBgL1Ll369+vnkPFM8xz0DEBm9nYCLvYujrD33dqu8KQj4vd3p5D3OkWS7S4IJvbmZFb26SJc9wR6/Pa1idT3dHM29LrsTPZHN1D0KnFC99n2yPLhKVD1z/oI8H554vXF6X7xBFGc9arsBPjsvezxn+qg8N3EJPXzrmL3aue49TwQWvVmfvDxj5Iq8jK6HO70djTxQOpa9w5+ZPe8JCj7cnr08wC4iPEPaKb1zAui86w6avSYqhbsCZvS9qW40vbuhgD1e4Ka9k0OXPOJU/zzIsKo9zXWjPXknxjyKx0298Kt7PZz2cj1twl27P2PaPRu4tD38Nom9zKMCPSPFpDwMwwU9DocYPllo9r3VBRK9TbwiPg==
relic:14004_1:5:354,relic:14004_1,少女片刻的闲暇,,,5,,,圣遗物,,7zHhOvIEODwxnCQ9txqmuwjDyTtz31E97xUaPdYA5L2tkYu9u2o4PmjpvT2DQwS9yrSsPcK7kL0WqwC+A2K3vdmS77uFzxA8THQQvobYBz2R35k9QSOOveP9Sr1CJ0a8uivfvEpnEr2LNkq87JtTvRyvo7zC6pE9CgUEve1HWb1zZ7S7a1q4vY9ChL2U0wY+lUnDvagfCD1l73u92KFpvPrcDLvncf68IOnRPXrOoD2QT3G9De+XPR2O/D35nCu8aV4EvYP6fr008bS9CCR+PWkwGz0abFI8o2gSvEfAib20x029RLKBPcKKMzxVqca86ch4PFeRjzipQYq93GtiPZMMejyDOCQ98//qPR875b1lXWw8849Avu7DDL0Etm49AKcUPSpv2r3kfEs8ZPlGPZs8GL01VBs9K0VUvBxaj7vPwtC9QPcCvh7luL3XB4M8mho4PE2aZz0V35e9zD1YvTTgNT1d5ZE9v6K+PMCQmb1cqYo81L6kPABtEz2WFYq9VbCqvO9hAb2mmOu8BdgoPShUBLz4Crg9k5+Zva7TAz0zm5m9otO0PB/CuT12i/e7WhuNPaXp2rySgPq82uk4vWBomTybnOW87TvIvQZcBLxP5S49unXkvNREETzOCiU9Gi4lvWk5sbruHDI9ivTIvKoPG7yrCMG8li/TO61Y/rympGs6wWOAvVpe6D1Ked08gSK1vcs4Zbzrrc+9Xt2zvCqMNb0mq1K955IMvJN8hTx3zZm90YC3vZA+VL2aqru85QZRvMWp3j3z0508TfdlvVrRG7yV5iE9cdLGPQBGEr00SsQ8JRMrvV8HpD2LCW48yHLDPfNFv709hYM8IvddO7RjVz3EO/m7e4ozvMrb0z1v4Mi9F1yAPby+lLwiRK88RUaBPV83M70D14e8ncXtvRidL70rGdQ826LyvCnZHr0Z5He7m44uuz1qJj1ShGC8FxGkPEbthjzBl2C9nT7cPPBcAb0qgGq9e2IhPh7BXb2Bfym9hm/OPBfjuD1DeM28VQ8dvT+Cmz3NQZ+8g8Qgvu+2Az4TLjc8MwA4vQS4Gr23MJg9ljM3Pa9KTT35NK29btfTPEiqrD3z2Ry9H+rSPDlOJT0sVyQ97K6tvfMkWL3IdE09kkzpPRhCBDvvBCg9SNoqPeJjh72Kl7U9CZ4ZvPcyTj2fOVQ6XWYCOmGQgTy4mZq9gT2qPX8l8T3k4SE9OFrgOzpAxLvFkLQ7Yni1vbsjXTkMJeC9Ug6wvPsJID0qYqS99C5rO++wUzxpYbQ9dNSbPfcF4zzBKh29uNkTPcI1LT0TFcc80XiYPejWij0VWHq9uePvPC4G2LpNs208/uQ3Pn8RAL7BNTK9sMcwPg==
relic:14004_2:3:355,relic:14004_2,少女飘摇的思念,,,3,,,圣遗物,,OCGJvawN5DtgV3w7tJ/tPcZEF73BxuW8FCB0vYvnv73aS7q9d3CUPMavoTsf5sO8XitoPchLar3tkws86r6LPOmbIzynGQ4+VwzevUvyoDrtAuq8kLIdvAE0Oj3vifm8yszEvPAgerx58hs9N+VFPWcMjzxxB7y8o0c5vFhKED20S6e8uv4MvS7CMD3dPLs8/713vBed7rt9Kry7GhBfvZBS4bmu+gM9o90JPOYKjbwjTPW9B0t1vQf0gT3wZ8q9iXZevacqKT1htdm8elrLPb2UcT3BS46968AoPf39ML1yOMw7avzWPTGYDzxwcpG8K3QUuxMB+7uvrcO9YiSMPIqd3bwJuZ88322sPd6HDjxOh589up0FvWxeZb21FI09MZAwOh2p0L2iTqw6sTLSvW5kMr7EcVe9FMJ0vQdbLD2WO7A9gze2vQ55j725BAc8XlzfPVoNKr2GryS9rU+TPbFtIz1ZLnY9N2bdvJJSUb2ZMVm9A1Jmu0rogTwEM8a7ltuQvW1Zgb0jDfq8wMouPfYXX72WyTw8Yh0GvlOS/zwVMO28Yq6MPfsy2zyvjrc9BNyCu5CPcj38L2q9ucHSvM4xij2m56K9hkdsu0fFlb0QEwk9PpwUviQP3T3+xoM94wjwvC21VT2Re+W7whKcPRWrYD1Xj/i9poQkOyTRhbxPdby9Wk94vXJFz7z4XLG8CTk4vWtrAL3uF0Q7qavnvYtuzjwP5is9Z8RmvVPzxjy9Xp89OOzgPbSPS73U5LU91wpNvCoM6r1/hP47p2q5vVC2wL1yAQo9b1AxPhkpTrzBfwA9zFgMvQ/L4Dw9H449UabsvOS4jT2mWhc9v10uPSvhjb0S01q9VUgqPct0E70WyyS9VW0OPhJTQD0FA6E9aM4SPrFcKr2ZD4+8vXMvO4KExThcqVg9MOZPvSZSjj3jXV68ecHuPTa5HT0P4ry9T9i7vHmdgL3kRPQ9SEFGvbJYDr6qKwG885sOPWBdbLzqVVi9Pz/OPO1mfz0hfoS7ElWnvWf0T7scljY9KgrgvflRwbxMTxk9vIKIPTg0nz3GRAo+wNcGvY5RFb1zHDY9XmUIPbulKz3Ny4m9F/WcPFNK1T0W1cU8qbrgO+j12TxDe5q9y74uPhv6dL3AiAO+sLiYPKJRBb3blBg9N5F0vYivFj6Meua8J2OzPCU4ST2QrSy+7aKPvWqweT2eLTK9qjBrvNcuU72/MWO93pXqvVR8ojssWEm9BhXqvEWQnD24Ak28ezmMPZlEF72noTs6/g+xPf+xsb0myyw9NMEAvDwxE70f2PY8nV2oPNHdtbycIvO8aLcTPXnrR7qdwKE8mYkVvVVEFr0dLhm96cCpuw==
relic:14004_2:4:356,relic:14004_2,少女飘摇的思念,,,4,,,圣遗物,,YbwXvTDvyrrjgVQ9C4jbPWUERb0KxCe7GtEwvV6i8L3iP/i9ogWVPNyF6zzr7R29xas5PdWiS72riAQ9mG41PK23njyiIxI+uzIQvk4UdDxr/rO8MMOsPCVVJz03KLO8MzCsvGbfJ70nsxM9eNipPGfS6zwYfxI7Iuv9O9AfJT3C8m280vnAvCmE0zyii8A8ZsqavHnnj7yrt6w7goJlveuYgT0mYQc9RmHxOz9DLTyYfLe9qHpmvdYxIj2MOf+9nr3RvMgtpzwB9og7PYivPa20rT1IkHa9cEmEPL8xCL0Hlz48y9ACPl/bdrzmNRu7lD5mOxZDQDotI9e99YHhuxTCvbwGYUe8di7DPWkFlTlxOE09BB9xve06U734pyo909gqvJC+vL2PvjI8fCukvXVL/r15kJe9g5RpvamEgT3FPME9PGauvSxSIr0AbsQ81ai4PeCZgr1xgfq8vTBEPX88Cj3zT4g9tL/WvCeXrrz7i3y9J9gqvI/JVT3o0r68MkFsvaDumL3/dBm9MnB1PbE9/Lxw0F+70lX9vc9DeTyd29e8ip2FPTuxlD0W7so9rBZovFK5RD1D+wu9Lwyrt4bseT09D8O9qrohPEe5EL2WdjY9vU7+vf2yyT0Dy1U9NpJYvV39Rj3wZsQ8TeCwPQCNpDzHtcO9QWKjO8+nKrwt/LO9lenFvDw+T73dcJu8OcZUveFLLLylkSY9pbb8vQZcFT2LZHQ9rnQcvb7dODyEEKU9B3PCPbRIRL3pnqw9FhrgO+MVwL0UA9w8arC8vXSD8b124HE9drwQPmKl4zxlBA48X043veb+yjzQhXc9APQevApxtT3F1Ro9uhymPXKT973bP4W9EXeOPaWoorxbyD+99rwZPuYBeT07YvU9k0fjPVpq6rwgIBW95xhyPKvxSbscxRk9HN8XvVasrz1C97O8nubHPa/M2zyR84e9Ldf+u4iqlb3OxeI9qRuVvN3ECr78dwm94WdtPVNc7LwXqnm9sEzoPNl4nz2UcZy7eGiuvf8AILxiil09/ti4vfojprwU0nw922G3PeQ1Zz37EsQ960jKu2XFFL3r0dU8mt/SPD+tqT2E7Gq9+qg5PQdz6T0RPOS50Y7UPA4Fzjt027K9blUlPs9/gb2PSf+9F3mePEeJG712bGk9aAKHvUHP2j2q5Sa9mfKBPcz4Fz15KCu+x0F6vZ0Qyj03dIi9Ot4QvRb4Qr0Lbqa9gkzMvTTHn7xah6y96DEUvabIqD1OZ4m8Te9VPci2J7298RC8lzLxPdOvdL17yag8pFafOwCAMr3LbyM8y7oaPX7a0zqdgBS9raKcPSHpOjzWJrY8aV45vQ9wQb0TV9K8DUKyvA==
relic:14004_2:5:357,relic:14004_2,少女飘摇的思念,,,5,,,圣遗物,,C9o7vXHJ3bxBug09XFHLPQ2El727rUW8SkCvvf6XBL6rIVG948HRPLM6sbv6KNe8tV6xPbrF3b2Ir2q8yYi6PEcHkjvb+Og9kNL2vensLT3okWq9gSDhO4aCnDuaqxA7sBmpvM/xnjyMCLg8BKfaPG4WpjwOBOg6A5Cfu75xJD16Rfs5Fp9LvHdz/7n4X+M8iKyDvQJSmLqVHo+8P0e+veU9QD2Mxw28ozIePR7az7yZRaC98AAGvB1avj3zRdS9sK0Wvak0SjzFU2+9Gh/HPTF8yz1iKha9iwCdPJNcgr27zCK8tsfmPXAkTDxY1zG9VZAoPXUi2jzwmtK9VQ0QPZI10jxwmZE8k3fSPfGrOLzHfjo9MocLvYTYmb0YinE946vTu3qzjr3H6CQ7I1aNvbImG75Hqhm8bCG5vS8P2zx2r4c91pnhvaLSdL13UP47m0nnPcee+LwF8CW9EZI1PfNaFT3mOK8951w4vHdYPb01pb+9qVrUvDMnsjzzJYi8mqWdvSTm3rwcLlm94nWlPNSq+rxIRgQ9M7OqvfQSeT0vHZQ86ozTPZRSDz34CFg9lcqGvHu8Sjz4RWS9mH76vG9zrT2Eg2y9dbMHveNxXr1pO5w8M4yEvV9qCz4CEJs9+qe7vP9xST2gT1A9fi0tPa3oOTywpuS9VR1aO0cz+rycCXO9a5Bwveg1lr2PkoK9681ivTl1VbsWra86I/yMvammKz1nulo9vbUXvJ5JDD0QilA9CaWhPdQfHb3CaLs95+lQPATgqL18X7q7UTfovQkAvL0nsh49tb9MPjLClDxXFb08W+BTvSybaD3WsEE9xAXHvM+J3D3uJy081LVJPbhcz70M7qe833lPPXFgULt5uM68nKMKPgryWz1Fa4w9dCzOPRxTjb2tUk085AH5ODvLnD1v+RI9BGeBvQkK3z2aBFI8BfiaPYWTXD2R/my9pDoRPX03yLu35tM9RD5dvb/lFL70qEm95cOyPQkMzbsyCyG9eoe0PC3+gj3F2Ps8xEs2vT4JO7vXV2I9t4sQvh42nDtS3Zs9xcGaPWyBVT2qUts9aHqsvU5fT70dM1o9VnKyPBWffj1xyRq9WVFOPXI0vz0JsWk9BqHFvJ9sRL2dAsK9cqccPrRVo71HMs292Y4iPTB6ybsz5ps7q2dlvHkDFj7k4Wy7/phSPUmf4TzVVTq+Lo5QvZlOjz2a7gC94m8pvQB9nDtzmDK9wkjuveaR+Lsc9IS9BCCKO/UM+jzwV5i8kcs6Pc5rcr1oE9M8ITnnPU9BiL3uTDo9RY8CvZSpvL1nmGU9X96IO3kfGb3+F8S8ll1dPU5m/Ly59588Xx6tOqw/gr0vlkS9MiTgOw==
relic:14004_3:3:358,relic:14004_3,少女易逝的芳颜,,,3,,,圣遗物,,M66Lu9wVZb3HCfo8MIDqPTodrr10P8S8hTXavOtuTjwXt9+8gn/0PESDNj0zgGa9N/EiPZh3ob1wVfi70aKWPTwnr70Fn9M9Bj1IvdntKLtZife8o9sUvYinCz4QVZc9joi6vRRRdjzf0tC8/JgTPoTjz7zgsDK9Kr4ePbt2nr1+Dok9S+q1vLRH7Tx6dLg9sZh0vXWuCzyD7py9OTJ5PL00ID19KJ88ewy5vHoTIbvnU829MTEkvSmnzT3FFcG8bqOYPVcpSL07dh+9WIgMvR1apr2ZzI28J1QGPa2OvTyvT1q9mXYwPLW/DL1CJq29JqCTvUQknr10k+w9V7phO9VvtD1R5XM992e1O9enQDzeSoA9oSKFvT8LjL1kjO68klV9PS7xGLx9Ipm9gyjCOyic373lTyI9kByrvNdv2TyrT9o9VkHAPPmbbLymiCY92LFDu8ZApz2xpRs8NC/tPJ0PVT25hQs+a3GGveu+Q7t6x7M9ZbtLPMmYAr3UDfM8mwpHvRmUvDvjOCA9/P3dO3IupDt2fso8VLWRvVtG8bzP6429vBouvedb6bvXQJQ9l6qHPCsv1j2ZUli9UHGLvN/J2T1jHEe8lIcAvYpCPz2S+Q69ctslvkG/hD2xh+09D43gvJZLPz0rg2U9nSkWPu5gWj0BxZq9K7yDvahcbjvmX4c9PcfpvcqpVb3E+aS9xQcuvX0VZ73uv6q8/wxIvl+Y+Dub/em85lzrvZCLYLsoofY8bQBZvFY2Hr39VDm9khD9vRnfwDya0TA9jbCgvcKDaj1Obsa9jKGMPdDT+rwrMOu84gbBOVFSjryZEoQ9feOPvP47cTttbgc8hzGKu545I716a6S9qO+LPaXZDT7n4eK9ArNfPIAO371gFQq9WTR2PdBddL2yZUO8nJ2GvcJg97w21iu7zax5vNy5mzxiQ349SpymPWX1B7wO1wY78WpwOitpIT2wHkO8EAz1vXBxpr0eS1Q93nKEvXFXx70NFwW7jwkRveloRDzfB6y8hRZ+vdI+Zz1Rp6g9J/F5vbpGyj0zZhC9zn/UPRYdGjyQOdA8hee/u0G6qT2dyto81UK/PYopHj2Cb1E8Fe+YPKPijb1oeuE9F1+LvXBWxLq089+8UQYtvFQhJL0SVUG9gVCfPcMt1DzAze+8LCj8vRhQmjxRKJE8ofjEvA/surwwdxK9cfb7vf8aYLpGPBY95iDBPEVNgbxszpA9LCc/vb5PLL68V9W7qUoSvpgtZ7xAtpK9e+CWugGDsTv8dqa8PsyBvSGKmDycamS97FWoPa14oL2VKB69b1OJPZApTL2zka+9NuzIPLHWFz0IdCQ++Vo5usr/tr2IgIg8ylYFvQ==
relic:14004_3:4:359,relic:14004_3,少女易逝的芳颜,,,4,,,圣遗物,,VdagPM6Fi70YRqc9zDvnPS+Jq737E7o7PG1BvO0BrbwENHq9TgitPO0Lij0IKpy9cfS1PC7YgL0sYys8dt9wPUjFjL2+4eY9FPKMvW/mUDyPkYq8O2YQO7L/DD5Dv5U9a6y/vanbqrwcRQ+99unoPRiwN7yk1N68trNnPdd9fb1vRIo9lqriuxGWTzyCfsE927eGvatTTzjidW29d+EaPBpm4z1/Z5s8A8avvB/kzzx6Tby9EvssvUIzhj29oVe9QVraPaGWg72KuMY6ZWonvezlM70UTBu8vbH9uYS+Az2cGi69E+4kPameZb3u/Xm9A09+vcXjdb0iNMs9mLSGvAL2nj1emsw8GykuPLRrhDvQDgs9oTKyvQmWgb2In369snRYPfe6IrwXu5K92c/4PNjobr05O7E84xyDvDN8Qz0myfk95WHTPERDeTwAS0o9y7fQvCRQYj1tPas894MbPKW2ND3d+Ro+g4SJvWfnFT07k4g9TYs9O+mboDw+l4c80NcjvS4bTbzZmvs88Z/8PCG9FD1Lr8480NZ1vSM/c72MfW69VRpqvUUqNz1ZNI093I3EudRoyT07d/W8IGEnO7Vy0D1dYAa9AEhpvGcxrz0IkbO82RAfvqM7Xj3LQtM9Iup4vbVYGT15HLY9O+AjPi3sCj3T/YO91odrvU8IwDyis349tj2jvRVKmr2rt2W9cUxevcA+6ryfDYM8Di5PvnSznDz/Q2u8S5a/vcmIKrwvTPY8ameGvAueL71ZgTC9jZfDvcgLLD11PVw9ZMC0vYkLfDwqyIi9troZPV7buzxSui+9Ox9HvBPO87wKipE9r0yyOz+17jwotkI8fkERPS6Htb0Il8e9YvDBPZaKFj7fqve9y+7NPJ9itb0w/3c8FBCTPH0T/by6/SG9udtnvcRsKr2rhva8wTIXuyDD+TwQvXU9viaJPaEhXbxzBgk9ZKW2PJZp9zzko6S8G6OuvTOfhr2zVKA85pNFvbrP6r0XG4i8fsQNvZQl+zxnF6K8WVptvS/iRD0X6dM9ACQovR6pyj2Hxz+8T6sJPhNpSbxrtw28AQKwPBp7nD04tZA60fqgPazsnT28xO48dbwaPTsgSb2XfJs9cqBTvUGAuLx3RSW9GdjmvLzQPr3zEla946iJPSf6nTy3qCa7UQ0IvsjPYrzrAN+4v7yDPDRgFL3Jye284dbbvUVHZj2YZIA8HC6CPBBwobwkCjE9TTQxvZugO75gOCi9s3savpkOortT9IO9x93BvHQbkbpDQzC9wmoUve9rUz1tHpy9q8HHPQ5prb0g2Xu9wCOqPYQ2Er3wfq69Y7WEPcFHVz0wGig+mIiJvJjm270QHek8Hc8zvQ==
relic:14004_3:5:360,relic:14004_3,少女易逝的芳颜,,,5,,,圣遗物,,rLKDPC9plr2tD2Q9y6HuPSvLzL2uv2O8yfJKve2dAL3yCaE7x0kePYgEEj37UIK9kRR2PQzU4b3Fqxa9zb6bPY7ap734V7o93UgFvQxShjysvIW93zAZvN2jwT3GV7k9SWnAvQsxMz1AeEq9UPb/PfrVr7z96z29yvMpPTsYhb3NsaU9dBcTOiziCLy5ysE9kWbAvXqPgDxrpp+9RdoDvf0vnT2IJbW7lKAmPNbTlLyCTqu9ReuaO2ck3z0UHLi8B1uiPTHRi70KyGi9H/HOvH0zAr37m6E8wOIyOuZHGrw7Gmq92KDnPH3pAb3OBue97HoIvZId87ycxOQ9EXp9PPEQCj6hNnE9eThQPIxn2juuhOM8w7tbvTS9o721URi9PO4jPfwhjDwFfq29g2wKPc6HlL1s0qc9xW8AvX5v+bqXrcg90QMbOnTNHrtWD8U8pL/RvMwDkT2Arbs5hc1POyxNKz3swxY+qVZpvdTR+DvimiI9H9NHvIh5i7xggIo8sdyHvXC0DTz2jUI8634OvOtAQD32OkQ9g5nPvDDhhrwq6rK8m72yvFP6xjvejQY9CXwaPLW7lT2tiW69mJLxvNsZ7z0iHY885b9UvQloaD2ohVq9J9jYvaucnz1LM/49OlwBvWT/Cj0ZWM09sLYBPp3F4DyLp6a9GpB9vYM/uroCSow9udnWvWieub31mee9WQeLvUrqjLyA7xO9iN0WvqxG0jxQ7PK8qMSfvcr+pzzTfsm7kmituwpDPL3TQDO9EvTQvW+QLT2V6QI8kE3ivcso2TwcvZK9Tmq+PXGyrTxDYw29Mzo8vJ00bjn+oG09CX8Eu7nsFz3Mgd27vvHxu8X/Ur1wUmG9mWmTPQaUHD7Vh8y9XJSbPCO+2L0IHPi8BaaRPHP+ir0K4ZM8g5WGvSGh6DwrKtG8CtTgvNL5Kj1W2s89+J1sPb/LczyVvBY9gneIPTXnsD2yidW8I/HmvVaWob1QB6m7N5SNvKDBur3XgQw83PsZvZ2MnzwF8ly5+kt6urtrNj3JIMk9Yf/Jvcwn8D1coLC7uDThPScIhbwHekQ8A7Vjvcaafj3VerQ8C6hgPb4tNz0WlYM9T91QPR0JjL1Vjfk9HAy1vZq8mb1VT0e92xIUvU0jSr3A0qm8dwzcPZsXFj3CJkK9lxisvVbkDz0mEIk8QynfO8HwBL2ir0W9AabHvbKMpjyDpWU9G2qhOykogzwTTcM9e2hrvTJfRr6RDw+8HM3WvX9pSb3uVZS98vqqvJA4RLxcGGe8q5EYvXK/IT3hpIG9VstHPZ78/r3VVOi7ElMjPaKYgL00eXq9xq9DPX/SAz2fkQo+AdAePe3A173fARQ8rWaAvA==
