variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000117_211700_火,10000117,奇偶·男性,211700,奇偶·男性,火,单手剑,105,WMbEvXGhCTr0Uw48IEu0PRlgh70xk8+9hPv8vDRgBzwT+388OPm/uk71Orw1kfU8lrpQvaXaLD7yhug9/vEWPhkWBr5LsZO9lqQtPeOM57up4sS85yPBvGwJnzyCS7W9AQ1ZvfRbRT3htZO8SICYvZ4s1r0dDsw9+LxHvXITnLzPDjI95XiJPVsg8L0vbTI95a/VPFqykD1YqKk9+f6WvVhik73d3re9Bc1ovWP8Xrzx7Wi91ADFOz0eHTxBp5Q9yBuaPbBFzz29ZQE9i+j2vXiocrzOqbu8a/u5vO3kkz3etIs8k/N4u0q8ybzLcLs8Sa2APRaxTjx1uL+8aAiWvKcQsz1luyG9vKgqve2OCT0MJTg9D+tQPeVN4D3mn+o8LhSmPLspRD1lDTS9AohjvS6PdLzlb8i8KOudvKdj/b3DjtQ9uiZ/vct75TyhKQ48p5CHPbdpg7163vY9KRw/ve3qmr0RfHm6KV3Rvb4xIb06Nk+9xr1JvSBi5L0/QRu9/ieMPcjx0jxG4868UyEXvtlhLryW4Uu9qXmSvVo1/jseF1K8QYIHvPQ62z3LL3w9wgEFvbXygjzK1j09CWRxvfWBTz0hxYe7ERwlPQzaoj2mRzm96la2O0qHGD0mzb28sryQvd79Mrz6/su9PAqLvcgSpDs5Wbq9MkIVPYjTMjxOhEq9+q2JO9RxLr1JSZI8s2idPP612rwksqQ85Ws5PH0ODb4gUAk9ksnGvT+hIr3sOc29mI/cvaVbc7zZ/P+8UZukPdE5Qb2lSo29XGAZvULsfDv/E789XruVPQ/uhT1bMvc8r6ALPUGHGbznRUe5ecddPVGGzb0xWPY9HB+vPfhYmrvjIC+9ZQGAveT2oTwnBRS92ugtPMy3Ij3wSgc9AeJVvd2sPj051fK88CYhvWOpTz3XoMw9ldaovWSW3zuktqe8J5NXPRxH8bw3Ora9y2XMvXkbDL0mVEs6M01GvPoNH74+VtO8KmEcvPmOILyzBiM9TmMUvSdJRz13xf28E743OfH2KjwtCDo9yQuMPQb5uL1E2QE94sbzvEF/rb2KCie8cixePRJGabtAkqu8tKiovTdagD2+L1Y8p7XCvXL+hTrfqes9hNyQPKh+ZLvLIj09OYGwPVxC2z0uX4A9gO5FPJxgEr1TbnQ9eNm9PSzPCL35x669fCB7PYfUvD2U0Ac9G7UdvSP9mb1ggwA9aoG5O6HlUbxr6sQ9x64kPW+iTz13LQk+0qc4Pd35AT6knYk9dPiPvP8WyL1IjNI8vOpOvbO+sDwAoJ29CW1cPN4fHz1nQlU9L5TmO5p2+L2EmwE8n319vRmYg71HKDC+a/XLvHlVdD0qYHw9VJqJuw==
10000117_211700_草,10000117,奇偶·男性,211700,奇偶·男性,草,单手剑,105,e0LFvZmAjTpSsFU8nBjFPSbKhL2NkMa9/PoDvSdJ6Dn+4Lw8u9BQOsbIMrz9CwI9E9tVvepWJj4zK+Q9PIMZPhIEBb7ZSIu91+I6PQGqg7sJzsi8q372vLoOyTxawba9bCNuvTV5Rz2XDLu8EpKLvX+Mxb0TwsE9O1lMvdzugbx3f0Q9mPWQPYFS8b0ZbjA9gfjtPGnrjz19K649JD6VvQx6lL09H7u9HylnvU7TebyF8W29zYSeOqNGSzz0I5s9TaGhPWwvxj3DDBE9hn8CvotjkbwyfdC8vsqwvM6xiT03YWA8AnKMu7/h3bwVXLw8Ak11PWV9ETxuZ9G8VreFvB0ttj1+Rx69LzguvZFBFT03pS49ALRSPZZh2j28dAA9z8azPL7nQD0h8kq9+JNivU8RlbwSR/i80G/PvECq+b1NIM09OiVyvb6G5zybxiw8EfGHPSG2d72YNPI9mSwmvURtmr1Dq0676DXivWPiHb18rUq96XVNvThh5735OhK9fNyTPaFW+jwdCMq8MIQavjCXW7yzgWq9ueWjvdF1fzv7RLC8672Suwy74z0cynw9xBcJvXxdUzzvZ0E90qhdvVQCTT2TvI+7upoYPX+poD0/pUC9zh44PC7yKj1FmLK8aLiUvbtzKbwUbd29e/+EvWmE/Dt+6rO92Sb2PMGMdjwgLkK9xpcIPOwuRL2vZnI87ICdPA7ix7wMLbE8grRlPKqUCL7jHQM9QMC9vQSrEb30E9K9SznfvXdqj7wWWRC9wKaZPXjNKb0rQZO91eIjvVXTwTmgqbY9ncGYPdexbj0Liwg9PswkPX4tLLxnP4s7uf9TPW+7zb1BNes9GLquPdfHd7voGBi9qBGKvRsp/DwEURa9YMmGPJtPGz1BDgo9sqo7vazdVj3Vl/W89hw2vaN7Xj3nZNM9c62nvexm+jtjyZq8Hw5SPSLoz7xQRr+9Q2bAvTf/F709t/A5DoKEvKbVH74fWqG8dicpu+5lW7x+PA49ufEWvZfJKj0RrAC90DY6u3W7Hzzqpkw9MNeKPQDir704JNs8pbAEveBKsb1JwzS8nhRUPfjnArnJm7C8vhqtvewvfj2RVws8zLDAvQpFETw8wOs9pmOOPKB71Lu3pC09gSaxPT4X0j0pOmU9WfZDPM/kDL1uJWk960e1PVOOF72Xn6u92B96PQDIuj3+9gM9nUgpvfKQob1Ebf48DZ2KO7ZLibzXI8Q9Y+gdPagiPD1kRAY+o9E7PYCJBT4w9Is9ejScvAy8v71StK489FpdvTllpTyivKS9b+5ZPIamED36lGY9Kn4hPP+p/L0+TLw7IBWEvYMjhL0STzG+zrPavP9QbT1jToA999Mbuw==
10000117_211700_雷,10000117,奇偶·男性,211700,奇偶·男性,雷,单手剑,105,VZXSvWJDfzupIm08vpW+PUu/kL3NV829O6rCvHiqnDvKBYo88t6qO+/LlruPpwY9LjYqvXNDGD4N6ds9ywwcPrSA/r2glJq9QDJSPfsrZrujPce8kH8Evf3ujDyydq69XpCMvVF6Rz3pKLS8txWSvQQEzL3llcQ9Hj8evSN0sbwwAEc9UNqLPTZI171ckyA9M5EKPYM5qD1pAqk9P7ePvVcpob0lnqu9grFfvZJfMLwctGG9dFUKOwBSBzx3oZw90AKCPSOb2j26YB49VYgHvoRTkrzw1dC8F+SpvIR2mD1B8HI811vput2P5bzY/Ow8g2d8Pb1IQjuHnAm9w+SBvOVW3z39viC9yQIsvdWbDT1AWTI9D0ZtPUPF8j2zliM9DwnrPGEpXT2oaQ69Lhc6vQc2obxVgf68wMUAvSgyAL42i8Y9sjqMvRCkwTx66kU8K5ZyPb/9gr1LQPc9mEbVvHm2or36Kqq7Aq/WvQOMVb1EVUu9pAZQvWPK1L3klBG9kPSnPXvLKD27Age9Bc4bviYt8LvIVoC9+0OCvUXbijwEEra8V8eKO/Vs6j0jXpA9ktpKvU2LjjzuiT092mBfveb5WD0GJy+8ihLXPGCChj0Y2Sq9a14NPGjhPz0ybrC8eCiSveOoSbyoFMi9T91ovS98Tjssxr69nlTpPCUnrDz5Him9LaVhPFfoIb2idHU8f5MIPaC5iLxANqU8oa2WPFRtAb5Itfo8Mta8vcXdBr3L2M29donNvWICuLwAbSK9rNyLPYDMKr3ucYm997ESvRDoXbtBEqY9vVGbPfkyiD1z1w89kPwBPS2bErwM16k7qNZaPZdHxb03dug9Jmq9PWIRN7mBRiu9zTOQvda44zx4DxC9cqq3PCQ03jwJ7uM8vsBzvfypOD3t6vm8nCJYvVFJHT3hn+M9OmaevYQ5xDvWM428LxlPPSRLZLyKUL69+BW7vXBpPL14fwQ7TEWevBhuJb6XqtC7ZoJLue/varz898U8fdINvcR29zxqX+O8U7v/Oepq2jvk2jQ9nYWPPU66vL2CpPo8iSAPvfx9rL1Io6G7sLRcPZ6Akjs0wYK8bVWyve+ahz1ke608zsexvavxFTz21Nw9keS8O2EXLztLIuw8kci7PSS04T1Z7VY9reEFPQLwEb2R7nQ9X9u2PQbDkLxvzqS9N9qKPY9HtT13Txg9xEEVvYgnxb07ew89O+mCO+g0W7zFptQ9EtEUPdW7ID255AM+x9EpPViuBz5ct4s9rBKMvO71zb3o+lU8EPtgvf9HUjxeXo+9/Q5VPNgdET3Xals9PdbPPP0G9r3Z1V48cfGIvUcFer2oCjO+9mPKvFKHVD254oI9OBtHuw==
10000117_211700_风,10000117,奇偶·男性,211700,奇偶·男性,风,单手剑,105,6PjEvT48a7tvZHY8XNjMPb6Kn71R78+98s3xvO9ka7zVcHw8AwCTPHRT1Lt+NSE9oqJAvXQvFj5Qqtk9d+cfPhPYAL6GF5y9olVMPfNVn7qBnrW84yjUvKkGtDzqM6q9xJaVveFnTT07zMm8FeKaveOQwr0VZLc9b3tFvbcAFrziFFU9VOOPPauJ2r0NpW89nVDMPDSyrD2FyKs9OQCRvavpkL3uKKe96lJivTd3Orynzja9FQK/u859jTzy75Q9Z9KePZUU1z1Kzyc9TgX/vczbUryZ2d284ImkvFJgnj1bSEQ8w1GzO9Jur7zA5ek8JEyDPU+zrzvgGJm8XqeSvLGX1z2DDCS90P9TvaCaHz2uKFA9qeRPPfVoxj2lmjc9yr8FPVKtVz27UDy9plpYvb09i7xaLh29XljPvM0ZAr557MU9/+eWvQlGwTzKcGg8fbmAPSijk727WeM9c4+EvI5Ws73W6Uu8hIThvYrVVr2kbVG9vzByvZMC8L2FjhG9UxiePfA1Cz3vgfK86UIkvu/unDqVBHW9DDCNvVUVBTyODIa8Lvigu7W77D3OKn49C24lvcN8PzwyfVc9olpMvSG7hT1XA867N1YIPfI9iD3DyBq9cEYCPM07OD31+tq8elWivTUQKrs4yda9qXN0vWBvFTxgEa29+CSPPPhipzzR9y+938XzOyFgOb1YCa08sJuiPFyX3bxjlF48sfSyPIJHAL43zAI9EzOtvVphzbzwqcq91hzevZYf07x0sC294TR6Pfd2Lb3t04e9bZb/vJO4h7v1tKw915uuPVnWXz1zNQI9TWgPPdy6Z7xepa07ZHhmPcaGwb0ZktI9dN2+PclkC7x0Tw+9GT2VvXFOKT2HLSO997KuPIKLOj0cHfU8z5FuvazaND100Qa9fiBwvdagAj1MBfM9J2+gvSfm2TtqRqS8iLdLPWv4tLzHMse9enDNvYGrFb3cj0Q8NAVcvHDAFr7AGVi8inWLO3aeFLxsrrM8L+0PvT8EKT39ufu8B7HJOv8QDTz3/CU9KuqhPdSIs71B+NY8PN0VvT/0vr3G9+g73FV9PedckztC10i84gmuvfcAgT3dRyM9GW3OvVevlDydr9g9StRUPIKS67vgVgU9dJ/JPYab0z130k490ia2PFIjGr0wxoA9JmWWPdh65bzulpa9C+JyPVviwT3GBOI8iwYDvWsPs71C6P88KzhxvNxKBbypeeA9fOg0PVhADz3mMfc9fDRyPY9FAD6s0G09KHFovCqHrL1Ltk88WQNEveHykzyI/oW9fdv2PMlYHD04JVU9R43JPBpeAL4e6dk8/YWEvcb1b73hoiW+mEjQvHQwPj1wf4U9yr/lOg==
10000118_211800_冰,10000118,奇偶·女性,211800,奇偶·女性,冰,单手剑,105,c0qnvXsIvDkjATo9BBT2PPvk07275LG9P3uhvFzn1L3CXkc9GOG6uxrixr33LXM87lsrveQd2T0dW+w8qqL7PYeX0L3owwC9nt7yPGYYET172m69jn1tu1yEx7x6Vbe9BqTGvWXsx7ycvJu8sVNXvQ32C73xXQ0+vRCPvF+L4jpUgjA9mMhQPYgVx71ryrw769aPPY78mj2wPpE9SNMbvS01Y73MDdK9HW1tvaMEaTz3Kbe92W31vAsaiD2Pf5s8M0DiPLSQ3j1T5VG9s2msvewkgzwVsA+9MYxwOqpEqDykXgQ8G7ADvSFFp7yEWY48kf3nPeWRzLzxBx494MOJve02hT2pdiG9onMfuzSNN71FY8Y9C40avF3zgj1HBBq7oHGZu/XtbT1svcm9S32ivdmgTDvtMQG9j/yWvTMy+L2Ui8g91l/7u2vqjzyA3IK8mn/rPNHDKr1sxB49bMQOPW2w6L2WY3Y9p0mvvfJjH712YiK9YSxlvdPzlr2Yad69+0TqPH1/ObvNxhq9ts4NvvFFkrycbna9xk92vPqhETwov3Q9GD4ZPaK+uz1aYh09akI/vdqZyzpH9SQ9I9mMvTJXHj3Kooa9RAtKPEhjkjxAruO7UPMkPUjP3DwdB5W9baO4vW7EXb0AGX69IbePvbGm1j0DsZS9vJRcPcjIsDxtVW+8rDsuvHEVK71NGug8TGjCPGRvijxyBPk8kNIpPZT22L35cE89U9MIvuiVJb3Y3wC+CennvRHmxDmzhSu9Ot3DPVXW7jkea8i88iK/PGrLpDzzjqY9NEOyPPZSLT0lNLA8RJNcPap33DwFW428EPrvPQHKF75FEIo9DzKEPbI2W70bl269ThokO3uXeDyddFi97+pYPCpoIrxrEHI9xdgJvd0nbz3Qn329W+OuvfRRQDwhXcg9CtLBvX6d1jxeYwS9WAvaPXrgdL0DrDC9Kco1vvzstTw38a28YS9Jve8AlL3hz0y8xPIgvTAILr3IHEA9cPwDvL+Ucj18ZGs8JngWveeAFb0wAFg92OjPPX6xC77GII09tLE2PLdrhb3ppGw9WUPVPPtKVj0iuO48JK/Avd+mmD02Dro9Zi0xvo83oDwsU+I9414jvbwcNr0w6z898cI/PZ4Dgz2xtaY8kv8+PHkoGTxrX0M9oL2wPVDMbrxX3C+9Mk0lPbM6jD352j25+L/7vLuji72mTZo96GcXvb51LD2M1IM9eyWbPJbSQzuhQuY93IkYvCSv5D2Cip88BBYcvGThYb15QM49FiCAva1gwzytfKe9gxquPbB/Jz17M3s8j0DhPA8hwb0upLG8xWeevbjfe7tQ2M29J78bPZ6pvD21hJw9jFeTvQ==
10000118_211800_岩,10000118,奇偶·女性,211800,奇偶·女性,岩,单手剑,105,uUSdvVYo3zsNgRk9demvPBWGsr2va6q9K267vFBgg72jUDE9itkIvfU8yr2MBeU7yC43vXIsBT5x7hY9N0/xPUMP3L1Pw9e8TlWOPN5xAT09Vnm9vKiqOW34arwchMu9DRWVvVAKcbyNSFm8XYJaveQqTb3IMB4+2kTevEKw+7ssztU8u5QkPZyo270Qacm6dfiaPQ5bXT0waYg92u4jvctiYr3pA+K9YktjvR62ojtVAM29ecd1vKzwXj1b4Ks8gO0FPYHzyj1EOXO9s82jvcmyVjxyzfS8uaQBu0aeQzwDQxg8K8ksvfv567wje4c8jSDvPat0nbybtc48jgCHvaJIKj1Wqw69/zIGPDxkKr1Zr7M9c29kvOUOpT2uwF28vQagvGtLbj0mF8a91vmUvZe3kTvNL5K8NPOFvciO6b0Ca80902btukFUuDx9xp68aE0VPQafy7xxtEU9hBNSu6Qaxr1Z2p898MKmvQX9nbzdXRi9OAdtvT/5nr0Z/uW9kheIPB0qebx3RtS8ZFPzvbXD5ryA9z69w6e2vAFcIDx4mF09RNG/PCZEpj0gmBE9i3Q4vVeoIzp6IBU9Ah+evYL6wzzeEoq9nAPQPLeMFD0pdUS8DhwnPb2DsDzfP4m9x6ejvYZfgr3E1IK9TYGovXNZuz1ieK29NZGXPUQ5bjwBRNy84tCEvPWYD72fS9M8FaW/PHQhJjxMUik9yOnIPN9A9b3ER1o9ZrINvv0Xar0EUwO+yAngvQ7wijwWv/28zbv2PS+OIry6Nfq84EIpPB6XjDzgvL49EQ5IPPLeVz2yTKM8v9FMPX1k+TxjlKi87+TbPYx4H75e7Lw940F5Pd4IU73GjXi9+doWPDbFX7yiJ1O9gWwKO4L+ibt+ToE9jorhvL7DhD098Wi9JfhuvSaiFz0v1Z49TqzMvTa9sTyw+hm9l8rcPQTrnb0qegG9pqAxvrRnvDw2mhS9EVNKvTNxpL0lbuW8lMBgva3TD73sDm89plONu/3vdj3Cm108GzgkveFuLb3/A1E9axKlPZmYEL6Jv4g90feMPAL5f71t1gc9EzqIPMMKDT2Ial08w7a1vfr9mT28pUk9pngnvsq94LvST/89K4rjvOWoJr3dHYU9alL9PMVXjT2ATgY9L5WlOSp5LzyNmiE9SMnfPY9n/7zm+Vq9Ak02PUorij2TOPI74IkUvULGT71vHp09CTsCvKA3Cz0MyVQ9mfMhPPacrzxhBQg+7A/yvKPk2D1lH/o8ymV8vH+ujb3flO898057vV1zpjytHMe9jy1/PZwBTj2YdJs8uG0QO7L1v71gRky9GS6XvacvJLw5L+u9yY8APbmq1T0T9ZY9T7uMvQ==
10000118_211800_水,10000118,奇偶·女性,211800,奇偶·女性,水,单手剑,105,sCWWvacci7vYpos9LVUlPMX9yL1ZC7G9Q2VivB7o5b2E+5s9ToFzvF/izL1tkQ68JERHvV8CjD2dZQk9uzjuPQ8/+L3p4IE7UBFVu+pSwjyzLVC9UiMkvPYrw7wn37a9WPCuvS5KA7whI7S8SKJ4vd/Eb7xI9QA+3qkxvWHW2TzNZY8836M0PWrWqL0newE8j/TpPRmrRT0IGp09tNFSvMT5Tr2v1Ly9V/7DvCSQ4jxdYY+9siQXOiKsmD2US0s8lBUIPSX37T2mOjW95evJvd7byjzlk0a9BA8oPLEuBTuHsaI8YPu7vDcOyLx1Wd88qU6kPSpMjzqkGHY9TnwRvXmnmD33SuG8CTUBu6dKar15bNA9L+GXPL0ogD0MXVS7Zc2RvKIXUj0ALfy9iTuIvaIEAb1j4fK8IR+AvR7W6b1GM749JWh1vFEeTDljFaO8aL6nPPDeZrxWMwM9WBugPb6Zvr0EnoI9C298vb97Mr3omCa9y4xZvQ3Hub14tW694wyjOzcpCzyxFyK976MDvtIvFL1YFLO9KsfavB55FD1aE149VJYkPUOQkT0pKAE8W5sbvSnEujv8nDo9uUG6vS2lnjyhYUe915c1PNTN4jxFkVC8e44UPQ7S3zxkDqW9V+ztvY82kLxQT4u9Np+Kvf17tz31B+K8cMaKPUrFzzxSFx+9LbK9PKEDZL0Q8wc93izXu43aPTyEfpU8ZjM2Patfxr1yM4U9ZkrTvemdrbxzvgG+eRn1vT/y8by6V4W9+pe9PUeJr7ohswC8AfQ6PaKslzzz1YA9+mMGPYj9Gj29j5E8tKd5PSOaEj2o2/G8HmbZPaUfG77JBpE9XThlPTlJ0byttCu9T4OuOv4K/jwCAXa9TpflPBxVOLzFa4M9N7wCvWF8nD0fGJK9o+rYvSuKhrsovf49QPm3vT1wAT2mJxq8B4G5Pa60HL3C0Ey9/eo5vtFBsruHe9y8Ck+UvYE4dr0zgru8v/qOvDdkgL0nKzs92YH1vHUtFz0G0Kw7gd5MvZ/GC72xn4Q9jMHfPa9XCr6B7Kg9R1WUPDH0jL1Wm3c9GIw1PWJzhz13V3w6vMjuvWIqlj1w08s9Mh4cvqDAgj2fawY+Ud9dvUS3e70vTiM9g+UXPXj5hj3cCEs9vj4YPRaQujxJLos92z6bPe4YG7wUyNi8LvxBPYjiNT09Y5685bXnvH5mI72JbKg9KAU9vVBehj3CNqA92J6SPB3t4ro5nM49sl3FvDekEj6Da9A8ite6PGdONr01uMs9i7Q3vWKUFT0mcoW9KFFlPVdlvzyRvXI8tyimPCK2XL27cXa7zpKpvW5FDjzQlOi96w+IPe6rmj0GP8c9KGeSvQ==
10000118_211800_火,10000118,奇偶·女性,211800,奇偶·女性,火,单手剑,105,xUqavS/awzt3TBo9TUepPMLcsr2R/a69D6WovJnZib1krUo97xn7vCagzb0CaZ07PcAxvWDgBj4PrhY94Bz0Pdp44r2C4b+8IIm9PAnc7Dzl5nS9vm+QujQ1j7zfh8q9Q5GVvUm/jLxnaGC8LV9XvWdHPL3DDRw+fPivvBynEbz6UuA89zE6PcFm373Y+L672hCdPc/NWj21RZE98awkvawOWL1eet69QDxjvYFg3jtXS8+9fadvvLFGZT3V77Y8cuUBPUttyz26sHO9Rp6ovb0xXjzcKPG8NgkTOxPQYTyfZzE8xQ8lvf4D5rzJDUI8yRLpPS1ejrz9ws48pNOIvRU1Mj3kghu9P2gqPE4eMr3+FLU9nI2Gu1OapD1RX1O8qaeAvOrXaT2wU8e9D0OfvQ+OabrK/4S8VEZ6vRBN673zMNA9VTYSux2yyzzgorO8nw4LPRsD6bxkfks9HEJVu3zQw73jLZ49sjijvYfflbyPlyy9u+5TvXhLkr2qhee99DusPGUvEbz79d+8GVj6ver0+7xuxES9FteuvLU2GzyYxVI9/CHrPCaDqD0Ihwo9mJ8jvY2/rTjuAA09aFOkvZ+nvzxwzoG9vgapPDMYFT1Pn1K83TUQPWArrDy9TIy95HCovfU3gb2KuHi9PPeovRjovz1Jvai99jmXPaBWTTxEAMe8XXJHvMRcJ72Y0Lk8MIHCPJw3WTy+RDU9xlzTPCWH+b34nVM9QhAPvt2Tbr1DSga+SezjveypcTxl2PS8zZbwPXnk+7saVuy8UHEqPOI4vDwq0r097Tw2PGYWVD06AI88HqtMPbDrBT2dnay8D97ePVuYIb4cIsE9ORZ9PQ+sOb2Pq369MFPkOwmbIbwBm0i9hmQTOgoeUrwiQ34920HsvIldhD0ip1e97aOBvSrRIj3JMpw9YD3OvVNNuzxL4wq9XwfbPY9yjb2hwQC9f5svvmbplTwcoBi998tFvbiYqL145NO8CWFTvRN+Ib37oGs9KlPCuxl8ez312Yo8nvkfvariL70abmI9cYaoPZ4UDr6nx449uOqIPGYFbr2UXgs9VgKEPL0iHj10j4g81zW8vd2gmT1XMk09AZsmvgWMArsmwv49YETPvPskI71q9Yc9eQXyPM77hz2Obf08G9WJuuyAPjxruCw9lIPePWhh0bx8gF+9dH88Pezkhz2JEOs7SacHvRFfXr2lmJQ9I7MgvGKnED3PwVg9gLY0PHpxvTyHhgg+ZI/VvJuO1j11Www9sMVxvF27i72M3Ok99XV0vXyV4DxLnsW9LcByPTUlKj2rNKM8Zv9lO5ILu7069D+9XOidvcxySryHEuu9lzAPPeOs0T0Y+ZQ9yrGWvQ==
10000118_211800_草,10000118,奇偶·女性,211800,奇偶·女性,草,单手剑,105,vjWbvRtIzDu7/yo9TPfqPFOIsb0F76S9XOy3vM7pnb0Opm09xnPgvJZMz73Sdsc7ISY3vYV9/z1e3Qg9B773PXe93r1SQ5S8gMjaPKHBBj3gC3q93bQEvLQ1Wrzvu8u9QBCgvUnpk7z/xpa8ZBs/vTzYF73VYhc+8d+2vF1DobubogM9GzZLPVlu4L2DxQC8T92iPZ4wXz1pEpY9Mv0dvdiKWr33beS96uBhva8onztMT9S9FgmkvARUcj1o7sY8IQsMPfTUwT0xEmu9ZzG2vWfxODx0mQO9MJ5cO3H6BjwnIvA7DvkmvWYWAb1MVUI8ZPHjPdLOrrzdZcY8e0aFvQWmNT1jCBa9mL41PLfYK731CLI9tqWBuxa6nT0Quiq8Eox4vOxBZT0i+9S9RV6fvVtXmLshiLa8ccSKvYN16b1Z8cc9fgkIOzsh0Dym+qO8/5wJPcwTyLzn3D09h7+MO4ThxL13Q509eo61vdQliLyazya9vQtXvaYslb1DpuW9PFjFPPUTiru5rt68WtYAvor5C73+Jme9J5r2vF5qnjtyUjM9DrIJPRLIsT2LXQw9nL0lvQkPbLskVxE9f+aavSkvuDz/SoO930eGPPn1DT0rMIG8g40pPSG41Dx+JYu9R26uvQ1Qg70zg4697OmjvfUxyT3PZaO9jP6KPSF9hjw9E668m/cLvC3XP73Ma5Y8nQTJPJ4MhDy0Hzw9j+PrPBsf8r2KIU09yh8Lvid9XL3nHQi+mm7mvfcbTDxSFQ69ymHnPYiUBLrQlwC9aL0MPEompDzyO7U94Fo8PPggNT3DwqQ8R4hoPeDDBT3+nYa8vkzcPdiMI74vVbY9htx2PWFINL3gRme9mUXWOqiGgDrzvUi9qVTcOyJdfbz6hH890+21vH5Ikj3Rk1u9/v6NvZ2mLj0PKKE95nvMvXBDvTzCQQS9ccLZPbQMhb21uRK9f3sqvskfiDzenhe9jTdWvUEfp71MMZy8viY7vfSfMb1jxFo9MyDBu/G0Xz3wHI887t4tvTz5OL2oc3k9nGqoPZ71Cr75hIY9KDpoPB0gdL2dXA09vppXPD49NT3Kf4g8NrbBvRB/lz0kYjo9ZlomvudtwTvUCwA+hHTbvORpMb10rYA9u6TwPN/iez2kCr48IsNuuu27XTzUKCE96P/VPXqf8byNfle9Qvg8PQJ/hD0XjdM7Vy0QvTJKbr3mA5Y95GM3vL9qBj0bvFg9pqcMPNBCjzwMTAU+QSzXvIns3j2hqg09tXeJvNhQgr3lR+I9lZ2FvT1R2Dy61c+9Ee11PdfHFz2Id8E81PnRO7hGvL294Uu9YDCkvQO7PbzD8u29n/MHPerZzz1PDZc91JSWvQ==
10000118_211800_雷,10000118,奇偶·女性,211800,奇偶·女性,雷,单手剑,105,spCpvWFFGzy5gjE9DV7NPMkLwL14Pq69/d1yvAnQmL1qYFY9zCq9vAgow71wxdc7dn4GvcnP4j2ftN08jSf9PWL90b3SzdW8PCQEPYuwCj1zTHq9gsE5vHLMsbwNJcK9JrO1vTBMpbyjcJW82BBGvTBtG72zcBo+aGUtvEfvMbyhzwg9oLM/PZtmxr2jUD28E1uwPdmmhz2IRJE9jOsYvfH0fb1RhNK9ZSFcvaDPOTypOc29UO6svOWPYz0LBdM8bXSdPKbj1j3bSWa9naTAvTylIzx43Au9SYfBOwTWUTw0/P479eohvTLdCb26zJI88dLpPbkM8rxVXX08yF6Gvbi5gz3+wiO9qzI0PHxIP70AzLM9+P2DOlXZsj1THU+7Q88BvEWmgz1owra9asyKvUGHnLsVgLi8xMSevQOu7b13oMM9Oyuxu6gJpjxwyKK8rPrYPKSO4bzO8EI9aQ6hPKiwzr3MjJo9nRCrvdzWAr1lRCi9q3ZTvejWgL2id+i91bUIPQU6ujsSShG9b/0CvpsQ47ywVX29N/lLvMO2jzzsCDk9ozo1PaSvtj2JSzA9ZtBmvc0XCDq3sww98w6bvdJAxDzR85K9FgqmO6/BsDxHRR+8v98ePdTm+Dzv+Yu9ciatvYi5h70Rlm+9a6yPvf5awT0+U7C9LNGFPeENuTxF43i8WDoiuzevGb1ODq48LlkaPfRT2DwpKzM9n5gMPRaI3b1C2Uo9LUoNviGFTr3PoAe+wVHTvTmLrDsAFxu9grXbPWpGELoHi9O8ZUpsPKoTkzz14qI9+vszPCIuWj0jMbI8EEZJPTgEDD0J8428mazhPRXSH76C17Q97AuNPe+JJr3//3695i4wO+wVTLvqNEO9GT5kPEnb5bzOTmk9CvQOvVu8gz0Ual+93p6hvaGF4DyTHLQ92uLFvVWItzxV/fS8Qq3dPV/kXr2XiQq9bn4pvmJJEjxJrRi9TJtnvTNlsb1pIqq7aAc3vTCvN72JlDI9Ga5DuzRGMz1cTK48wNEivbwES72BGGE9o12yPYTaEb5LWI89yWI5PA61Y72N7CM9FBZ7PAEFRz3cSbE8QarEveyfoD1VcHQ9XwQivpydpDsCq+89yTgqvR9DEL0fuz89uhYLPRo7jj0OR5U8zCOiPM05XDyvOy894lXbPaNIJrznS0W9dj5UPRe7eT1+1SA8ilkBvfbMmL3ZsKI9O+9lvLucFT0Xv3M91gusO94+GDxpAAQ+1KICvY5y4z3VwAs96u9lvNvkkr2LgdU9uXeHvbgRpTyVKLm9uwRwPffBHT3zEa48hJK+PPtYub2o0iu9KwKqvW5Xxru4Zu69sVQRPT6wyD090p49q/OYvQ==
